timestamp,open,high,low,close,volume
2006-08-01,16990.2207,16990.2207,16907.3809,16911.3691,211895000
2006-08-02,16887.6797,17085.6504,16872.7109,17032.75,335435400
2006-08-03,17073.4395,17097.8398,17011.6094,17048.4199,314784500
2006-08-04,17049.9609,17096.4102,16867.9492,16887.8008,290811800
2006-08-07,16927.7402,16961.2598,16811.4199,16953.5508,216714100
2006-08-08,17056.5703,17066.4492,16994.5605,17048.1992,265395900
2006-08-09,16996,17349.9902,16959.0098,17346.5801,353961200
2006-08-10,17322.5195,17349.8008,17211.9609,17222.1406,291538300
2006-08-11,17255.2305,17323.4902,17211.4707,17249.9492,240485900
2006-08-14,17280.0703,17303.1699,17215.0098,17290.0098,205380100
2006-08-15,17274.5098,17295.3008,17242.8398,17274.0703,189984200
2006-08-16,17406.6191,17473.7305,17349.8809,17451.0293,319270700
2006-08-17,17501.9492,17506.2109,17329.0508,17373.0508,358907400
2006-08-18,17381.4199,17413.9609,17316.1309,17330.6992,260812800
2006-08-21,17326.3809,17329.6797,16996.7598,17007.8809,317411200
2006-08-22,17096.5098,17155.5996,17037.2305,17149.75,244744100
2006-08-23,17101.1191,17111.75,17010.3105,17088.3906,194206800
2006-08-24,16970.9805,17040.2207,16870.6992,16883.0391,322874300
2006-08-25,16958.2793,17005.4395,16894.1191,16955.4492,261221000
2006-08-28,16955.8809,16998.7109,16911.5195,16922.2891,203537200
2006-08-29,17003.5605,17102.4492,16998.9902,17083.2793,250214600
2006-08-30,17147.7598,17289.2598,17134.9199,17284.7109,430751800
2006-08-31,17395.5391,17422.8301,17356.8301,17392.2695,487228900
2006-09-01,17373.1699,17514.3105,17311.4102,17423.7207,389951500
2006-09-04,17504.3301,17538.5898,17476.5996,17513.8809,307024000
2006-09-05,17523.8105,17523.8105,17404.6699,17438.8008,228720800
2006-09-06,17445.9805,17445.9805,17208.9297,17258.5098,318450700
2006-09-07,17099.9102,17133.5195,17044.9297,17096.4395,399343200
2006-09-08,17071.1797,17171.5391,17070.9102,17145.7598,396274600
2006-09-11,17141.6094,17158.2207,16929.7109,16948.5898,822556800
2006-09-12,16932.2891,17128.8691,16921.5293,17075.4004,428789000
2006-09-13,17221,17235.4102,17173.8203,17210.0391,538815900
2006-09-14,17274.6699,17304.7402,17142.7109,17183.4492,747969600
2006-09-15,17179.0898,17246.8906,17143.2402,17237.6504,497798400
2006-09-18,17253.6992,17423.9004,17253.0195,17387.2109,527369400
2006-09-19,17411.9297,17426.4707,17314.6309,17346.6992,604377700
2006-09-20,17232.1992,17523.4805,17220.7793,17512.9609,921311200
2006-09-21,17546.5605,17663.4395,17539.5605,17619.9707,1161323100
2006-09-22,17526.3398,17639.1309,17511.9609,17600.6504,816864700
2006-09-25,17546.0391,17683.4492,17539.8105,17546.0391,554085100
2006-09-26,17614.2891,17614.2891,17277.75,17308.0801,553720400
2006-09-27,17478.25,17540.6699,17402.1309,17521.5098,563790300
2006-09-28,17565.9297,17604.9102,17506.2402,17530.5703,815714300
2006-09-29,17559.6699,17589.5703,17350.7891,17543.0508,585264500
2006-10-03,17490.5098,17648.7109,17428.0996,17606.5293,1356757200
2006-10-04,17637.1992,17687.1992,17535.8301,17629.2109,1023470000
2006-10-05,17897.9297,17940.4902,17810.0703,17907.6699,803488300
2006-10-06,17901.0605,17931.7305,17848.7207,17903.3906,578815400
2006-10-09,17876.0391,17876.0391,17589.1191,17675.2402,561382500
2006-10-10,17780.3008,17852.3594,17751.9492,17823.6992,503691300
2006-10-11,17856.5996,17875.6191,17740.7891,17862.7891,721727200
2006-10-12,17896.4297,17948.1309,17835.6504,17873.0898,1102474700
2006-10-13,18049.8301,18067.5801,17949.5898,17988.8594,1719400400
2006-10-16,18067.1992,18069.4902,17958.0996,18010.1992,760911900
2006-10-17,17965.3496,18074.2891,17823.3301,18014.8398,744363900
2006-10-18,17910.0098,18048.0898,17881.7793,18048.0898,452401800
2006-10-19,18053.9004,18070.7598,17938.0098,17986.9707,439090800
2006-10-20,18012.6094,18148.0391,18012.6094,18113.5508,815419100
2006-10-23,18170.2207,18170.3301,18066.1094,18089.8496,620706100
2006-10-24,18136.1797,18173.4297,18121.6992,18153.4102,508900700
2006-10-25,18150.8906,18168.9902,18106.1094,18157.9395,524809100
2006-10-26,18267.4199,18378.8398,18240.5996,18353.7402,771033500
2006-10-27,18400.8105,18465.5391,18232.6406,18297.5508,997605800
2006-10-31,18196.0391,18336.4492,18152.9102,18324.3496,576848300
2006-11-01,18376.3906,18494.9492,18376.3906,18453.6504,603384200
2006-11-02,18495.2891,18724.9102,18397.3301,18714.7793,619279600
2006-11-03,18696.5801,18771.0098,18646.1602,18749.6895,536153300
2006-11-06,18702.25,18940.8008,18694.1309,18936.5508,502709900
2006-11-07,19102.8809,19161.3809,18855.8809,18939.3105,838438100
2006-11-08,18933.4707,18994.9805,18750.7793,18811.2402,1143023300
2006-11-09,18885.2207,18993.4004,18866.0098,18952.8594,1000762500
2006-11-10,18958.0605,18976.1504,18861.9395,18891.1406,1046619800
2006-11-13,18763.4395,18902.1992,18717.6094,18868.5391,1176664500
2006-11-14,18889.9199,18989.5098,18759.3398,18878.4199,1532391200
2006-11-15,18940.0195,19106.8301,18926.3105,19093,1532407700
2006-11-16,19162.9004,19237.7305,19048.0391,19154.0703,1201291600
2006-11-17,19125.9199,19214.5996,19097.3203,19182.7109,918567200
2006-11-20,19030.3594,19133.5195,18928.5801,18954.6309,826235900
2006-11-21,19002.0703,19064.0703,18959.8105,19008.3008,586462800
2006-11-22,19102.2598,19256.9902,19075.3203,19250.7891,915517600
2006-11-23,19345.0293,19404.0098,19244.3203,19265.3203,969976700
2006-11-24,19206.4492,19315.7305,19195.9004,19260.3008,644888700
2006-11-27,19263.8594,19328.1191,19122.3906,19204.0098,806258900
2006-11-28,18996.8398,18998.0801,18618.6602,18639.5293,1284478900
2006-11-29,18730.4902,18843.4805,18687.2695,18780.9297,1154443500
2006-11-30,18944.5605,19033.4004,18923.6309,18960.4805,761645100
2006-12-01,18922.5293,18945.4004,18650.5,18690.8203,815023100
2006-12-04,18654.0703,18768.6309,18587.7207,18702.7305,1166542800
2006-12-05,18880.8105,18949.9199,18794.1797,18944.1895,1097018600
2006-12-06,18988.1406,19131.2207,18937.6094,19026.3594,1334971800
2006-12-07,19023.75,19048.4102,18783.3008,18842.9902,930195500
2006-12-08,18775.4707,18799.25,18666.8906,18739.9902,915151000
2006-12-11,18811.8496,18965.7305,18811.8496,18924.6602,991829700
2006-12-12,19010.1602,19015.6992,18819.9902,18907.1699,796680000
2006-12-13,18867.6699,18870.4492,18623.6094,18718.1895,1071922300
2006-12-14,18806.7109,18954.9395,18774.4297,18919.4004,850261100
2006-12-15,19080.2891,19126.6992,19014.2695,19110.6504,1016363000
2006-12-18,19094.6309,19216.5391,19046.9199,19192.9102,1099128400
2006-12-19,19162.9805,19180.3008,18905.4395,18964.5508,1018232400
2006-12-20,19109.8496,19273.7695,19108.4492,19240.1191,1225335100
2006-12-21,19249.1895,19276.3203,19157.8496,19222.8398,1329756800
2006-12-22,19227.2402,19320.5195,19197.7305,19320.5195,821757200
2006-12-27,19620.5293,19728,19512.4609,19725.7305,0
2006-12-28,19742.7891,20038.2305,19686.8105,20001.9102,1749890400
2006-12-29,20049.0293,20049.0293,19885.25,19964.7207,1390983100
2007-01-02,20004.8398,20323.5898,19990.2793,20310.1797,1264596800
2007-01-03,20353.4199,20554.5801,20249.6094,20413.3906,1673968900
2007-01-04,20415.6699,20463.1797,19948.0195,20025.5801,2130510200
2007-01-05,19890.1504,20213.6406,19757.2402,20211.2793,1959114400
2007-01-08,19915,20085.5801,19844.3105,20029.6602,1438589300
2007-01-09,20162.5391,20173.0605,19794.2891,19898.0801,1524412800
2007-01-10,19665.4004,19693.6992,19507.9707,19568.3398,1684164000
2007-01-11,19653.0195,19697.5801,19350.5,19385.3691,1436329900
2007-01-12,19628.8203,19680.6309,19523.7598,19613.4102,1486034100
2007-01-15,19776.1309,20073.2891,19746.0703,20068.5605,1252411300
2007-01-16,20130.5508,20133.4902,19938.1992,20027.9492,1026767900
2007-01-17,19917.4902,20122.4297,19841.1602,20064.5703,1117662100
2007-01-18,20064.75,20297.4102,20002.7695,20277.5098,1354156400
2007-01-19,20215.5508,20337.9297,20189.3594,20327.7207,1025928300
2007-01-22,20501.4492,20779.5195,20487.5996,20772.2207,1019021700
2007-01-23,20743.8496,20810.7891,20589.4199,20769.6992,1409621100
2007-01-24,20950.9395,20971.4609,20725.4805,20821.0508,1053436000
2007-01-25,20889.7402,20897.5508,20610.2207,20669.8301,918331200
2007-01-26,20457.4805,20457.4805,20204.6699,20281.1309,1539136300
2007-01-29,20317.3906,20366.7109,20197.5996,20236.6797,680469300
2007-01-30,20281.9297,20465.4609,20165.2207,20460.4609,626581300
2007-01-31,20463.8203,20507.6797,20008.5996,20106.4199,997395300
2007-02-01,20251.5703,20496.8105,20176.6191,20430.1602,1071631200
2007-02-02,20544.3301,20704.0996,20468.8398,20563.6797,945602500
2007-02-05,20514.8301,20645.8203,20409.1602,20455.6191,819094000
2007-02-06,20511.7793,20712.3203,20438.3594,20655.1992,848211100
2007-02-07,20716.5898,20739.0098,20598.0293,20679.6895,1088530300
2007-02-08,20475.8809,20763.5703,20318.9902,20735.0508,1525211600
2007-02-09,20746.9492,20771.0898,20593.7598,20677.6602,772407000
2007-02-12,20534.4297,20696.6504,20488.8203,20593.4102,813622500
2007-02-13,20523.9102,20523.9102,20127.1191,20132.25,953727400
2007-02-14,20302.1992,20330.3691,20184.6895,20209.9102,686788500
2007-02-15,20466.6504,20570.1406,20398.4492,20538.4199,845067500
2007-02-16,20545.9297,20588.1797,20458.0098,20567.9102,709936300
2007-02-21,20649.7207,20677.2891,20540.3203,20651.4199,749988900
2007-02-22,20748.4609,20829.6602,20740.3301,20809.2305,795301400
2007-02-23,20844.25,20844.25,20547.4395,20711.6504,874084000
2007-02-26,20520.4492,20581.4199,20474.4102,20507.9492,782347000
2007-02-27,20500.8809,20500.8809,20042.3008,20147.8691,1412425800
2007-02-28,19426.9492,19749.5898,19381.8809,19651.5098,2038333200
2007-03-01,19581.8594,19643.4102,19346.5996,19346.5996,1474434200
2007-03-02,19386.5703,19560.5195,19355.6309,19442.0098,1132374600
2007-03-05,19137.3594,19164.3496,18659.2305,18664.8809,1986020800
2007-03-06,18899.2109,19080.3398,18876.6191,19058.5605,1606525700
2007-03-07,19188.2207,19239.9199,18910.2402,18918.6406,1453798600
2007-03-08,18924.2793,19191.0996,18909.0703,19175.1699,1240695700
2007-03-09,19259.0996,19259.0996,19065.0293,19134.8809,1765809600
2007-03-12,19252.3691,19470.3691,19220.5098,19442.4199,1720489200
2007-03-13,19397.0391,19442.5195,19251.1992,19333.1406,1336198500
2007-03-14,18803.0703,18888.4004,18738.5098,18836.9297,2054887200
2007-03-15,19029.2109,19054.9395,18932.4609,18969.4395,898691400
2007-03-16,18846.4902,19130.0996,18770.2793,18953.5,0
2007-03-19,19006.1504,19267.8301,18967.4102,19266.7402,1292261700
2007-03-20,19430.6992,19463.9004,19332.5996,19356.9004,1021294300
2007-03-21,19380.9805,19537.0898,19270.7207,19516.4102,977841600
2007-03-22,19757.7305,19813.2109,19621.2598,19690.25,1650390800
2007-03-23,19665.0508,19729.4902,19634.1094,19692.6406,1073216700
2007-03-26,19719.8809,19819.0391,19653.7305,19765.8496,780644700
2007-03-27,19749.8105,19768.3203,19661.8594,19706.7891,920278300
2007-03-28,19664.8809,19729.3105,19459.1895,19553.8691,1198488800
2007-03-29,19470.4199,19832.1406,19460.3594,19821.7793,1914517600
2007-03-30,19810.8594,19880.2598,19705.5605,19800.9297,938595500
2007-04-02,19900.0098,19976.8105,19672.9395,19809.6992,848491800
2007-04-03,19903.8906,20021.0293,19903.8906,20002.6992,837020200
2007-04-04,20187.6699,20210.8398,20099.8496,20209.7109,1526199700
2007-04-10,20416.5391,20416.5391,20248.0391,20347.8691,1327698500
2007-04-11,20427.9492,20502.1699,20278.8398,20449.4297,1485648200
2007-04-12,20360.3203,20428.5996,20293.3301,20380.2109,1723266400
2007-04-13,20413.4805,20432.0098,20264.9902,20340.9707,1643673600
2007-04-16,20493.2598,20765.4004,20489.9102,20757.5293,1761272800
2007-04-17,20804.9199,20816.1094,20635.6309,20788.6094,1813650800
2007-04-18,20868.0703,20868.0703,20718.7207,20777.0898,1990598800
2007-04-19,20615.4199,20634.9004,20232.8105,20299.7109,2153180400
2007-04-20,20495.8301,20567.3398,20474.3105,20566.5898,1825297600
2007-04-23,20710.3809,20757.4102,20529.0703,20556.5703,1269192100
2007-04-24,20455.3496,20618.0098,20396.3691,20572.8008,1220512600
2007-04-25,20484.1797,20621.6797,20417.5898,20536.7793,1111525800
2007-04-26,20672.4902,20778.4395,20651.2891,20667.2891,1327995300
2007-04-27,20557.0703,20619.1094,20425.5703,20526.5,1115647800
2007-04-30,20525.9609,20525.9609,20130.1094,20318.9805,1232504000
2007-05-02,20384.0293,20483.2402,20351.2598,20388.4902,1118175200
2007-05-03,20582.4102,20739.0293,20555.5703,20681.5801,1119150600
2007-05-04,20865.0605,20883.2109,20714.8203,20841.0801,1261919000
2007-05-07,20933.9902,21070.2109,20891.0605,20896.6406,1355037900
2007-05-08,20850.0703,20880.6992,20662.5996,20706.3496,1137024700
2007-05-09,20704.3691,20844.7793,20677.8105,20844.7793,912644700
2007-05-10,20729.5195,20821.8594,20683.3008,20746.2695,1187355000
2007-05-11,20469.4902,20552.5605,20420.1191,20468.2109,1440580100
2007-05-14,21036.6191,21065.5898,20870.0098,20979.2402,2746175200
2007-05-15,20985.9297,21088.8594,20826.9297,20868.1504,1830068800
2007-05-16,20854.0898,20953.2402,20784.25,20937.2598,1082991000
2007-05-17,21042.6699,21084.2305,20944.1504,20994.6094,1084692600
2007-05-18,20882.8691,20904.8398,20769.0996,20904.8398,1294134700
2007-05-21,20963.5195,21055.1094,20922.3496,20927.75,1483071700
2007-05-22,20996.9902,21020.4199,20782.3809,20843.9199,1351403300
2007-05-23,20838.3594,20888.1406,20767.6797,20798.9707,920817100
2007-05-25,20553.7793,20566.2598,20474.0293,20520.6602,1601243700
2007-05-28,20594.1406,20619.1602,20503.8691,20529.7598,998483000
2007-05-29,20518.3496,20565.25,20395.0996,20469.5898,0
2007-05-30,20342.9609,20403.3594,20184.4805,20293.7598,1831418800
2007-05-31,20405.9492,20673.4004,20354.6602,20634.4707,1885289000
2007-06-01,20717.2695,20793.3809,20598.8496,20602.8691,1668128500
2007-06-04,20698.9902,20821.9102,20638.6992,20729.5898,1385369100
2007-06-05,20820.4805,20878.0898,20615.9609,20842.1504,1628208800
2007-06-06,20850.2598,20943.9395,20803.2207,20818.6094,1225409700
2007-06-07,20637.9004,20838.4395,20600.3691,20800.1602,1456509300
2007-06-08,20531.8496,20536.1699,20433.5195,20509.1504,1947561200
2007-06-11,20649.0508,20673.9004,20591.4199,20615.4902,1034142700
2007-06-12,20654.4707,20664.8496,20511.0293,20636.3906,989052500
2007-06-13,20527.2695,20628.0605,20520.6699,20578.75,1040542700
2007-06-14,20714.8594,20924.8105,20714.8594,20867.2598,2314377200
2007-06-15,21024.3203,21052.9492,20917.6406,21017.0508,2893956800
2007-06-18,21256.2891,21585.0293,21256.2891,21582.8906,3890428000
2007-06-20,21645.0605,21897.5801,21644.1191,21684.6699,3363787200
2007-06-21,21784.1191,21969.2598,21714.9492,21954.6699,2357828000
2007-06-22,21879.5,22052.8496,21788.1504,21999.9102,2095707600
2007-06-25,21884.0996,22085.5898,21814.4609,21822.3496,1598811300
2007-06-26,21800.7695,21950.0195,21755.2891,21803.5703,1552691700
2007-06-27,21775.1797,21800.4902,21562,21705.5605,2007429600
2007-06-28,21912.7891,22035.4199,21885.5293,21938.2207,2522367000
2007-06-29,21997.25,22044.6797,21768.7598,21772.7305,1621418900
2007-07-03,22004.1406,22159.5195,21960.7598,22151.1406,1882466600
2007-07-04,22279.8301,22307.5996,22131.2402,22218.5508,1890965200
2007-07-05,22272.8105,22328.6094,22126.9707,22252.9902,2014864600
2007-07-06,22217.4609,22565.4297,22081.3496,22531.7402,2258576800
2007-07-09,22719.9902,22818.3203,22601.6504,22817.4297,2780795000
2007-07-10,22833.4707,22889.6094,22718.1309,22885.8398,3951114400
2007-07-11,22655.3809,22850.4004,22539.6992,22607.0195,3298317200
2007-07-12,22797.75,22975.8105,22773.7109,22809.0195,2265775600
2007-07-13,23199.0605,23239.9199,23048.6895,23099.2891,1952540400
2007-07-16,23098.6602,23128.5605,22932.3008,22953.9395,1338833600
2007-07-17,22915.7891,23148.2598,22915.7891,23057.3008,1557914200
2007-07-18,22956.9707,23035.8008,22782.6309,22841.9199,2212038000
2007-07-19,22864.75,23024.5,22817.9199,23016.1992,1915786800
2007-07-20,23195.4102,23301.9297,23118.6699,23291.9004,1810894600
2007-07-23,23170.3496,23389.9395,23152.5391,23365.5605,1564566200
2007-07-24,23459.7402,23534.3809,23410.5391,23472.8809,1757468800
2007-07-25,23228.5605,23439.8301,23228.5605,23362.1797,1877575800
2007-07-26,23494.0391,23557.7402,23127.8008,23211.6895,1718400800
2007-07-27,22647.1094,22854.5391,22443.0996,22570.4102,2901376000
2007-07-30,22478.7695,22759.4902,22473.9199,22739.9004,1662312000
2007-07-31,23023.4297,23199.9004,22881.9707,23184.9395,1757683600
2007-08-01,23018.1992,23025.1406,22209.7891,22455.3594,2848057800
2007-08-02,22730.4004,22767.4707,22144.7305,22443.25,2099184800
2007-08-03,22625.3809,22644.5801,22356.3008,22538.4395,1787588400
2007-08-06,22128.0605,22147.4199,21916.6992,21936.7305,2154530000
2007-08-07,22171.9004,22177.8008,21833.1406,21907.9902,1593419300
2007-08-08,22102.7598,22540.3008,22100.3398,22536.6699,1987081200
2007-08-09,22715.0801,22796.7305,22425.0703,22439.3594,1874306000
2007-08-10,21797.3906,21860.1309,21661.0508,21792.7109,1987805800
2007-08-13,21932,21969.4492,21692.1602,21891.0996,1535625600
2007-08-14,21886.2598,22012.0391,21836.0996,22007.3203,1157004500
2007-08-15,21637.5,21637.5,21303.3496,21375.7207,2057828000
2007-08-16,20841.2305,20841.2305,20435.1504,20672.3906,3139792200
2007-08-17,20761.3105,20761.3105,19386.7207,20387.1309,4215404800
2007-08-20,21140.7305,21608.3398,20901.6406,21595.6309,3730032400
2007-08-21,22228.2402,22616.8496,21651.4004,21729.3496,4533189600
2007-08-22,21949.3906,22360.0293,21854.2207,22346.8809,2207457200
2007-08-23,23055.1191,23063.9297,22771.8496,22966.9707,3440616800
2007-08-24,22718.5391,22933.8008,22629.4902,22921.8906,3329042000
2007-08-27,23358.3809,23582.6602,23285.7109,23577.7305,3614924000
2007-08-28,23750.25,23750.25,23304.6406,23363.7598,2876847200
2007-08-29,22802.8301,23110.2598,22686.8398,23020.5996,2609888400
2007-08-30,23509.9805,23583.4902,23376.6797,23484.5391,2371589600
2007-08-31,23584.6602,24089,23487.0703,23984.1406,3266675800
2007-09-03,23611.0195,23915.0508,23611.0195,23904.0898,1703323600
2007-09-04,23937.4609,24127.1602,23855.1094,23886.0703,1982756400
2007-09-05,24196.5898,24283.1504,23839,24069.1699,1817528800
2007-09-06,23857.9707,24089.0605,23853.0508,24050.4004,1588676700
2007-09-07,24036.3594,24135.2402,23881.7207,23982.6094,2604931200
2007-09-10,23584.0703,24123.6602,23578.1094,23999.6992,2092794400
2007-09-11,24000.1797,24157.3594,23753.3496,23952.2402,1687589200
2007-09-12,24195.3809,24329.1992,24088.1094,24310.1406,1733983200
2007-09-13,24475.9707,24552.1797,24216.4102,24537.0195,1378258500
2007-09-14,24750.0391,24978.6094,24715.7402,24898.1094,2032464400
2007-09-17,24977.4199,24977.4199,24544.7402,24599.3398,1338753200
2007-09-18,24503.8301,24599.3105,24368.6504,24576.8496,1397510500
2007-09-19,25511.3594,25648.4395,25286.9199,25554.6406,3122521200
2007-09-20,25638.3105,25773.5996,25571.1504,25701.1309,3257486000
2007-09-21,25659.9609,25893.1992,25554.5391,25843.7793,2553639200
2007-09-24,26002.0996,26635.2695,25994.7793,26551.9395,3199786800
2007-09-25,26388.8594,26667.2402,26236.7305,26430.2891,2863169000
2007-09-27,26664.7891,27166.0098,26664.7891,27065.1504,3126894000
2007-09-28,27126.1309,27254.9707,26899.4805,27142.4707,3152613400
2007-10-02,27816.9199,28256.8008,27795.5508,28199.75,4002011600
2007-10-03,28163.2695,28871.0391,27245.4805,27479.9395,4924128800
2007-10-04,27108.2695,27423.1094,26746.6309,26973.9805,2888225200
2007-10-05,27329.6504,27843.5898,27203.9102,27831.5195,2411382800
2007-10-08,28233.3008,28482.4199,27651.2109,27770.2891,3766163600
2007-10-09,27817.1094,28238.3105,27491.9297,28228.0391,2439227200
2007-10-10,28654.9492,28771.4707,28292.9004,28569.3301,4380341600
2007-10-11,28689.7305,29133.7598,28609.6797,29133.0195,3820197200
2007-10-12,28773.0605,28935.6699,28368.6895,28838.3691,3266952400
2007-10-15,29147.8398,29561.9805,28767.4102,29540.7793,2642580000
2007-10-16,29238.2891,29920.25,28884.2305,28954.5508,3997664400
2007-10-17,28674.2695,29310.7793,28484.1992,29298.7109,2589862400
2007-10-18,30013.4805,30025.0703,29265.4707,29465.0508,2831341800
2007-10-22,28336.9707,28760.5508,28336.9707,28373.6309,3018814400
2007-10-23,28726.9609,29418.9902,28718.5508,29376.8594,2795762000
2007-10-24,29810.3809,29997.0098,29290.7207,29333.5293,3174397200
2007-10-25,29660.4707,29943.3906,29314.2207,29854.4902,3462843200
2007-10-26,30215.1992,30562.6309,29932.6406,30405.2207,3197373800
2007-10-29,30986.2207,31604.5,30986.2207,31586.9004,3541612000
2007-10-30,31361.9102,31958.4102,31361.9102,31638.2207,4108553600
2007-10-31,31530.9609,31556.0508,31159.5391,31352.5801,3478840400
2007-11-01,31783.4707,31897.4902,31342.0508,31492.8809,3724636400
2007-11-02,30580.0703,30922.3105,30366.6895,30468.3398,3254858600
2007-11-05,30165.7793,30356.7891,28920.3008,28942.3203,3222309800
2007-11-06,29220.0391,29470.9707,28479.0293,29438.1309,3051484800
2007-11-07,30054.0801,30195.6406,29596.1797,29708.9297,2510212400
2007-11-08,28758.7207,29009.3691,28545.6992,28760.2207,2681636000
2007-11-09,28510.5293,29249.9492,28408.5293,28783.4102,2419004400
2007-11-12,28061.4492,28071.5293,27468,27665.7305,2892817600
2007-11-13,27561.5703,28010.9707,26952.9395,27803.3496,3265975600
2007-11-14,28787.4004,29175.2598,28622.9707,29166.0098,2952928000
2007-11-15,29078.2109,29249.9902,28730.3008,28751.2109,1852771200
2007-11-16,28037.1797,28120.4199,27496.1504,27614.4297,2922845600
2007-11-19,27628.9707,27801.5293,27300.2891,27460.1699,1637290100
2007-11-20,26583.6406,27851.3105,26404.2793,27771.2109,2942625200
2007-11-21,27277.7207,27303.9102,26500.5391,26618.1895,2567952600
2007-11-22,26318.2109,27003.8691,25861.7305,26004.9199,2503394600
2007-11-23,26484.7402,26723.3398,26305.4492,26541.0898,1759658800
2007-11-26,27398.5293,27643.5605,27311.8809,27626.6191,2287869600
2007-11-27,26704.7598,27552.3398,26637.6094,27210.2109,3300463600
2007-11-28,27315.9297,27455.8105,27028.6699,27371.2402,1596671500
2007-11-29,28337.1094,28667.2695,28114.6797,28482.5391,3118243600
2007-11-30,28604.6797,28792.3008,28436.7109,28643.6094,1761234000
2007-12-03,28825.0293,29119.7305,28658.4199,28658.4199,1481711900
2007-12-04,28544.1797,29020.7891,28544.1797,28879.5898,1117774100
2007-12-05,28942.2305,29411.3906,28712.4707,29345.4492,2070443600
2007-12-06,29769.1504,29889.3496,29530.3203,29558.9199,2528759200
2007-12-07,29890.6406,29962.9297,28838.9395,28842.4707,2621580800
2007-12-10,29017.6992,29137.8906,28445.6699,28501.0996,2767030400
2007-12-11,28947.6992,29235.2109,28726.1309,29226.8398,1822510400
2007-12-12,28611.6406,28777.2793,28343.2109,28521.0605,2741144200
2007-12-13,28518.7793,28604.1699,27606.2305,27744.4492,2962956000
2007-12-14,27708.3105,27813.8203,27245.1699,27563.6406,2426898000
2007-12-17,27236.4492,27245.5098,26551.3691,26596.5801,2406723800
2007-12-18,26515.0898,26912.2891,26093.9609,26732.8691,2245734800
2007-12-19,26880.0898,27214.6504,26670.8496,27029.2598,1637051800
2007-12-20,27034.5996,27203.8906,26957.6504,27017.0898,1421535300
2007-12-21,27192.8008,27670.3105,27192.8008,27626.9199,1608493800
2007-12-24,27965.25,28191.2598,27954.2793,28128.8008,1238054500
2007-12-27,28337.4707,28343.3906,27842.9297,27842.9297,1551931300
2007-12-28,27511.5391,27678.4004,27296.8594,27370.5996,1772085800
2007-12-31,27437.9395,27820.1406,27437.9395,27812.6504,853767000
2008-01-02,27632.1992,27853.5996,27299.4492,27560.5195,1232142900
2008-01-03,27050.0293,27223.7109,26864.1309,26887.2793,2442743800
2008-01-04,27004.3398,27596.8594,26994.8496,27519.6895,2375522200
2008-01-07,26962.5391,27186.0703,26698.5391,27179.4902,2452932000
2008-01-08,27466.9609,27637.5996,27088.6992,27112.9004,2492360800
2008-01-09,26847.4902,27625.8301,26757.0293,27615.8496,2714685000
2008-01-10,27426.4199,27596.5,27115.8203,27230.8594,2704613800
2008-01-11,27435.5098,27593.6992,26725.9492,26867.0098,2950312400
2008-01-14,27019.1309,27142.8809,26464.6406,26468.1309,2050190000
2008-01-15,26728.9297,26800.5195,25823.5,25837.7793,2333391400
2008-01-16,25131.1094,25131.1094,24320.0293,24450.8496,4294639600
2008-01-17,24705.0801,25381.9102,23957.6094,25114.9805,3535112800
2008-01-18,24247.1699,25378.2402,24134.25,25201.8691,3155112600
2008-01-21,24459.0195,24650.2793,23770.1309,23818.8594,3252136000
2008-01-22,22624.2891,22713.6895,21709.6309,21757.6309,5979656000
2008-01-23,23359.1992,24239.9805,22647.2793,24090.1699,5350497200
2008-01-24,24396.8496,24966.1699,23478.8691,23539.2695,4254018800
2008-01-25,24801.4609,25243.5801,24483.9297,25122.3691,3929030800
2008-01-28,24342.3906,24384.2695,23586.5195,24053.6094,3088035600
2008-01-29,24640.0996,24736.8008,24229.1406,24291.8008,1953154800
2008-01-30,24605.1504,24631.5898,23586.3691,23653.6895,2550839400
2008-01-31,23789.7207,23887.1699,23052.9492,23455.7402,2460015000
2008-02-01,23791.9199,24238.3008,23322.0508,24123.5801,3429329600
2008-02-04,24885.0703,25101.4102,24728.5,25032.0801,3259179200
2008-02-05,24710.0996,24961.9805,24504.5293,24808.6992,1704108800
2008-02-06,23458.1504,23592.3105,23283.9707,23469.4609,2714642800
2008-02-11,23404.7402,23404.7402,22569.5293,22616.1094,2369935800
2008-02-12,22953.7793,23146.4395,22891.2207,22921.6699,1584831400
2008-02-13,23330.0898,23534.4902,22938.0508,23169.5508,2066015600
2008-02-14,23893.5098,24140.2891,23756.4492,24021.6797,2799158800
2008-02-15,23511.4707,24208.5098,23446.3691,24148.4297,1920019600
2008-02-18,24344.2695,24413.8906,23735.8691,23759.25,1666302100
2008-02-19,24040.6602,24402.6406,24025.0508,24123.1699,2524465200
2008-02-20,24265.3203,24265.3203,23481.0605,23590.5801,2652384600
2008-02-21,23957.6406,24003.5996,23500.9492,23623,1680737200
2008-02-22,23233.9004,23420.3496,23077.5098,23305.0391,1760169200
2008-02-25,23546.0996,23552.9902,23164.9707,23269.1406,1323817100
2008-02-26,23564.7695,23762.4004,23395.2598,23714.75,1621023300
2008-02-27,24161.1895,24610.4102,24111.5996,24483.8398,3009478800
2008-02-28,24373.9004,24841.2305,24205.0098,24591.6895,2194424400
2008-02-29,24226.8301,24370.6895,24010.4805,24331.6699,1997874800
2008-03-03,23491.5703,23738.6699,23458.9492,23584.9707,2409038800
